25.4	25.4	-25.4
-25.4	25.4	-25.4
25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	25.4
-25.4	25.4	-25.4
-25.4	25.4	-25.4
14.0538	7.8054	14.0538
14.0538	7.8054	7.8054
-8.47096	-8.47096	-18.6106
-24.9606	-8.47096	-24.9606
-24.9606	-8.47096	-8.47096
1.45539	0.419035	0.419035
1.45539	0.419035	1.45539
1.45539	0.419035	0.419035
1.45539	0.419035	0.419035
0.419035	-3.98084	-6.04093
0.419035	-3.98084	-2.60433
0.419035	-6.04093	-8.47096
-8.47096	-6.04093	-8.47096
-8.47096	-8.47096	-24.9606
-18.6106	-18.6106	-8.47096
